-3.21;-1.34;-4.71
-3.27;-1.27;-4.74
-3.33;-1.22;-4.82
-3.33;-1.17;-4.85
-3.32;-1.08;-4.97
-3.34;-0.95;-5.13
-3.31;-0.8;-5.23
-3.27;-0.69;-5.3
-3.24;-0.53;-5.37
-3.17;-0.41;-5.38
-3.09;-0.4;-5.35
-2.95;-0.33;-5.31
-2.79;-0.31;-5.31
-2.66;-0.31;-5.21
-2.39;-0.29;-5.11
-2.2;-0.38;-4.86
-2.1;-0.34;-4.69
-2.03;-0.4;-4.55
-1.86;-0.4;-4.5
-1.69;-0.45;-4.47
-1.59;-0.44;-4.44
-1.47;-0.43;-4.39
-1.5;-0.39;-4.31
-1.5;-0.37;-4.23
-1.46;-0.39;-4.15
-1.46;-0.41;-4.04
-1.48;-0.39;-3.97
-1.54;-0.38;-5.85
-1.6;-0.38;-3.86
-1.69;-0.37;-3.82
-1.74;-0.37;-3.76
-1.84;-0.38;-3.73
-1.94;-0.43;-3.68
-2.08;-0.46;-3.62
-2.2;-0.5;-3.57
-2.27;-0.6;-3.51
-2.41;-0.72;-3.44
-2.61;-0.87;-3.31
-2.79;-0.98;-3.21
-2.85;-1.03;-3.11
-3.01;-1.15;-3.06
-3.15;-1.27;-2.92
-3.25;-1.38;-2.83
-3.39;-1.41;-2.78
-3.56;-1.47;-2.66
-3.63;-1.5;-2.51
-3.73;-1.53;-2.41
-3.75;-1.54;-2.35
-3.74;-1.58;-2.26
-3.73;-1.59;-2.13
-3.73;-1.56;-2.02
-3.66;-1.53;-1.85
-3.58;-1.48;-1.76
-3.53;-1.39;-1.54
-3.45;-1.27;-1.33
-3.36;-1.11;-1.08
-3.31;-1;-0.92
-3.21;-0.84;-0.72
-3.11;-0.69;-0.5
-3.04;-0.55;-0.34
-2.96;-0.39;-0.22
-2.85;-0.18;-0.02
-2.75;-0.03;0.15
-2.6;0.1;0.31
-2.48;0.23;0.46
-2.39;0.37;0.6
-2.27;0.47;0.79
-2.11;0.56;0.89
-1.96;0.64;0.97
-1.83;0.73;1.05
-1.65;0.8;1.14
-1.47;0.87;1.15
-1.29;0.96;1.18
-1.16;1.07;1.22
-0.92;1.2;1.27
-0.66;1.24;1.26
-0.31;1.21;1.24
-0.05;1.24;1.18
0.34;1.28;1.15
0.72;1.46;1.15
1.16;1.41;1.17
1.5;1.25;1.24
2.15;1.04;1.31
2.71;0.78;1.44
3.21;0.42;1.55
3.5;0.24;1.67
3.92;-0.02;1.91
4.4;-0.21;2.08
4.8;-0.34;2.24
4.99;-0.4;2.41
5.2;-0.52;2.58
5.35;-0.56;2.75
5.42;-0.69;2.82
5.4;-0.76;2.92
5.33;-0.82;3.03
5.15;-0.86;3.08
4.85;-0.82;3.1
4.61;-0.82;3.15
4.21;-0.79;3.17
5.69;-0.76;3.17
3.18;-0.78;3.2
2.84;-0.69;3.18
2.27;-0.58;3.2
1.6;-0.47;3.2
1.02;-0.4;3.18
0.66;-0.4;3.16
0.22;-0.38;3.18
-0.2;-0.42;3.2
-0.54;-0.48;3.25
-0.76;-0.53;3.31
-0.93;-0.63;3.37
-1.05;-0.74;3.5
-1.07;-0.87;3.6
-1.07;-0.98;3.69
-1;-1.06;3.82
-0.88;-1.14;3.9
-0.71;-1.25;4.02
-0.51;-1.28;4.07
-0.36;-1.37;4.19
-0.15;-1.45;4.25
-1.9;-1.58;4.31
0.26;-1.65;4.35
0.4;-1.76;4.41
0.56;-1.9;4.44
0.73;-0.04;4.49
0.84;-2.08;4.53
0.89;-2.18;4.6
0.96;-2.25;4.66
1.01;-2.27;4.73
0.97;-2.27;4.79
0.95;-2.3;4.85
0.89;-2.31;4.95
0.81;-2.32;5.01
0.74;-2.3;5.06
0.65;-2.31;5.12
0.56;-2.33;5.18
0.44;-2.29;5.21
0.37;-2.33;5.21
0.3;-2.34;5.24
0.17;-2.34;5.22
0.05;-2.33;5.22
-0.07;-2.34;5.19
-0.16;-2.32;5.17
-0.28;-2.26;5.15
-0.43;-2.13;5.1
-0.57;-2.01;5.09
-0.65;-1.92;5.08
-0.77;-1.87;5.05
-0.88;-1.83;5.04
-0.97;-1.85;5.02
-1.05;-1.85;5.05
-1.15;-1.89;5.03
-1.22;-1.87;5.05
-1.28;-1.82;5.09
-1.35;-1.8;5.08
-1.38;-1.81;5.15
-1.43;-1.79;5.18
-1.43;-1.69;5.24
-1.4;-1.98;5.24
-1.44;-1.91;5.32
-1.42;-1.76;5.36
-1.3;-1.49;5.43
-1.21;-1.36;5.49
-1.13;-1.2;5.6
-0.79;-0.93;5.73
-0.67;-0.69;5.85
-0.58;-0.46;5.91
-0.44;-0.37;5.97
-0.26;-0.09;6.08
-1.91;0.08;6.16
0.3;0.26;6.18
0.4;0.36;6.24
0.6;0.47;6.25
0.85;0.54;6.25
1.08;0.6;6.27
1.2;0.59;6.22
1.34;0.65;6.24
1.48;0.69;6.18
1.55;0.72;6.16
1.63;0.67;6.11
1.65;0.63;6.09
1.63;0.62;6.06
1.57;0.58;6.05
1.5;0.58;6.03
1.38;0.58;6.02
1.2;0.58;6.01
1.05;0.62;5.98
0.88;0.65;5.95
0.63;0.71;5.93
0.4;0.79;5.9
0.2;0.89;7.79
0.05;0.94;5.82
-0.14;1.02;5.76
-0.27;1.06;5.69
-0.42;1.13;5.59
-0.52;1.15;5.55
-0.54;1.15;5.47
-0.6;1.14;5.37
-0.63;1.11;5.29
-0.63;1.08;5.22
-0.63;1.04;5.11
-0.61;1.06;5.02
-0.6;1.1;4.92
-0.55;1.15;4.84
-0.54;1.23;4.76
-0.49;1.33;4.66
-0.44;1.45;4.56
-0.4;1.59;4.5
-0.38;1.76;4.43
-0.37;2;4.34
-0.36;2.32;4.24
-0.3;2.64;4.14
-0.29;2.89;4.08
-0.22;3.21;4
-0.17;3.51;3.92
-0.1;3.81;3.8
-0.04;3.95;3.71
0.06;4.24;3.65
0.18;4.47;3.56
0.31;4.66;3.46
0.44;4.78;3.41
0.51;4.85;3.31
0.65;4.92;3.24
0.74;4.9;3.15
0.79;4.88;3.11
0.86;4.73;3.04
0.9;4.6;2.96
0.96;4.42;2.92
0.98;4.27;2.89
1;4.09;2.83
1.01;3.88;2.76
1.02;3.66;2.72
1.02;3.43;2.69
1.02;3.27;2.65
0.99;3.02;2.61
0.98;2.69;2.53
0.94;2.39;2.5
0.89;2.19;2.47
0.84;1.89;2.38
0.73;1.63;2.33
0.6;1.37;2.21
0.43;1.25;2.14
0.32;1.03;1.99
0.15;0.86;1.83
1.89;0.69;1.63
-0.28;0.62;1.49
-0.44;0.5;1.21
-0.67;0.46;0.95
-0.87;0.4;0.66
-1.13;0.46;0.46
-1.3;0.49;0.14
-1.47;0.57;-0.22
-1.69;0.66;-0.58
-1.83;0.74;-0.82
-1.91;0.85;-1.18
-1.98;0.99;-1.53
-1.96;1.13;-1.87
-1.85;1.26;-2.06
-1.73;1.31;-2.31
-1.47;1.38;-2.51
-1.11;1.45;-2.73
-0.72;1.43;-2.8
-0.46;1.37;-3
-0.05;1.24;-3.18
0.42;1.08;-3.37
0.86;0.81;-3.49
1.11;0.64;-3.73
1.53;0.34;-3.92
1.83;0.05;-4.05
2.09;-0.23;-4.15
2.27;-0.4;-4.27
2.43;-0.63;-4.37
2.51;-0.81;-4.4
2.51;-0.86;-4.44
2.47;-0.85;-4.44
2.33;-0.79;-4.44
2.13;-0.65;-4.44
3.86;-0.53;-4.4
1.73;-0.39;-4.4
1.46;-0.15;-4.31
1.14;0.06;-4.25
0.8;0.24;-4.21
0.54;0.38;-4.16
0.18;0.53;-4.11
-0.22;0.69;-4.14
-0.63;0.79;-4.15
-0.9;0.86;-4.18
-1.43;0.95;-4.3
-1.87;0.99;-4.39
-2.21;1.07;-4.53
-2.56;1.11;-4.62
-2.89;1.13;-4.71
-3.23;1.19;-4.79
-3.49;1.19;-4.92
-3.65;1.34;-5.01
-3.86;1.01;-5.18
-4.12;1.28;-5.33
-4.08;1.53;-5.48
-4.09;1.77;-5.58
-4.08;1.9;-5.63
-3.86;2.05;-5.7
-3.63;2.15;-5.78
-3.43;2.13;-5.85
-3.17;2.05;-5.95
-2.77;2.05;-5.98
-2.41;2.02;-6.05
-1.92;1.92;-6.14
-1.44;1.88;-6.27
-0.89;1.73;-6.42
-0.36;1.6;-6.56
0.02;1.52;-6.67
0.55;1.34;-6.85
1.05;1.25;-7.02
1.53;1.19;-7.13
1.84;1.03;-7.31
2.24;0.91;-7.44
2.56;0.8;-7.58
2.73;0.71;-7.64
2.95;0.64;-7.74
3.1;0.58;-7.8
3.18;0.58;-7.81
3.2;0.53;-7.8
3.18;0.5;-9.77
3.13;0.47;-7.79
3.09;0.47;-7.75
3;0.34;-7.66
2.86;0.3;-7.63
2.75;0.24;-7.57
2.69;0.16;-7.46
2.57;0.08;-7.35
2.49;0.02;-7.24
2.42;-0.07;-7.18
2.34;-0.14;-7.16
2.24;-0.2;-7.11
2.19;-0.26;-7.05
2.08;-0.36;-6.98
2.02;-0.38;-6.82
1.88;-0.38;-6.65
1.77;-0.43;-6.42
1.62;-0.53;-6.21
1.59;-0.79;-6.08
1.61;-0.91;-5.82
1.61;-1.06;-5.66
1.52;-1.07;-5.51
1.47;-1.15;-5.37
1.45;-1.17;-5.34
1.46;-1.21;-5.33
1.5;-1.26;-5.36
1.54;-1.29;-5.34
1.55;-1.31;-5.35
1.52;-1.38;-5.4
1.53;-1.44;-5.45
1.53;-1.52;-5.51
1.51;-1.55;-5.59
1.51;-1.51;-5.73
1.48;-1.46;-5.85
1.47;-1.41;-5.95
1.47;-1.34;-6.11
1.44;-1.22;-6.26
1.37;-1.04;-6.44
1.28;-0.87;-6.56
1.21;-0.7;-6.72
1.08;-0.55;-6.89
1.02;-0.45;-6.98
0.95;-0.31;-7.16
0.85;-0.21;-7.3
0.77;-0.15;-7.37
0.68;-0.15;-7.35
0.62;-0.11;-7.33
0.53;-0.18;-7.16
0.52;-0.24;-7.05
0.5;-0.32;-6.9
0.55;-0.4;-6.77
0.61;-0.44;-6.78
0.65;-0.52;-6.7
0.7;-0.64;-6.66
0.79;-0.69;-6.6
0.89;-0.82;-6.53
0.95;-0.9;-6.48
1.01;-0.98;-6.42
1.02;-1.05;-6.37
1.02;-1.1;-6.33
0.96;-1.15;-6.27
0.92;-1.21;-6.21
0.87;-1.26;-6.17
0.82;-1.27;-6.1
0.7;-1.3;-6.05
0.6;-1.3;-5.95
0.5;-1.29;-5.91
0.42;-1.31;-5.78
0.31;-1.34;-5.68
0.22;-1.36;-5.56
0.1;-1.4;-5.4
0.02;-1.48;-5.2
-0.02;-1.51;-5.03
-0.05;-1.5;-4.9
-0.09;-1.44;-4.63
-0.13;-1.37;-4.39
-0.15;-1.29;-4.18
-0.13;-1.26;-3.92
-0.11;-1.18;-3.76
-0.06;-1.11;-3.46
-0.04;-1.06;-3.22
0.01;-0.94;-2.93
0.04;-0.85;-2.66
0.08;-0.75;-2.39
0.11;-0.69;-2.2
0.15;-0.57;-1.9
0.21;-0.4;-1.63
0.21;-0.34;-1.35
0.26;-0.26;-1.09
0.27;-0.15;-0.88
0.29;-0.04;-0.63
0.26;0.08;-0.46
0.24;0.17;-0.28
0.18;0.24;-0.18
0.13;0.26;0
0;0.3;0.13
-0.14;0.29;0.27
-0.24;0.28;0.35
-0.45;0.23;0.53
-0.67;0.18;0.59
-0.79;0.15;0.73
-0.99;0.05;0.82
-1.15;0.02;0.9
-1.27;-0.01;0.95
-1.41;-0.05;1.01
-1.52;-0.11;1.06
-1.62;-0.2;1.08
-1.63;-0.23;1.08
-1.63;-0.32;1.13
-1.57;-0.4;1.2
-1.5;-0.46;1.32
-1.36;-0.51;1.49
-1.21;-0.52;1.61
-1.1;-0.47;1.85
-0.92;-0.37;2.12
-0.71;-0.23;2.42
-0.45;-0.1;2.74
-0.15;0;2.95
0.05;0.2;3.31
0.3;0.41;3.65
0.51;0.62;3.89
0.67;0.69;4.21
0.92;0.82;4.49
1.15;0.89;4.75
1.4;0.92;4.92
1.56;0.95;5.01
1.63;1.05;5.12
1.72;1.13;5.18
1.72;1.26;5.18
1.71;1.3;5.2
1.65;1.38;5.17
1.56;1.44;5.15
1.46;1.5;5.07
1.31;1.57;5.02
1.18;1.6;4.92
1.07;1.65;4.8
0.96;1.64;4.63
0.92;1.67;4.47
0.89;1.6;4.34
0.89;1.55;4.15
0.89;1.47;3.98
0.91;1.34;3.79
0.95;1.21;3.68
0.96;1.1;3.45
0.96;0.95;3.29
0.95;0.85;3.18
0.88;0.71;2.99
0.85;0.53;2.89
0.81;0.42;2.72
0.72;0.24;2.58
0.63;0.02;2.48
0.47;-0.21;2.39
0.34;-0.35;2.39
0.23;-0.61;2.42
0.02;-0.85;2.44
-0.23;-1.09;2.59
-0.52;-1.35;2.69
-0.79;-1.61;2.89
-1.13;-1.79;3.08
-1.53;-0.01;3.23
-1.76;-2.04;3.44
-2.13;-2.19;3.7
-2.5;-2.27;1.99
-2.85;-2.38;4.21
-3.17;-2.49;4.53
-3.47;-2.57;4.82
-3.73;-2.59;5.05
-3.86;-2.61;5.34
-4.05;-2.59;5.64
-4.15;-2.53;3.95
-4.21;-2.45;6.05
-4.24;-2.31;6.32
-4.2;-2.16;6.52
-4.12;-2.04;6.65
-3.99;-1.82;6.82
-3.82;-1.6;6.97
-3.58;-1.35;7.09
-3.4;-1.18;7.2
-3.08;-0.9;7.27
-2.76;-0.66;7.31
-2.53;-0.56;7.31
-2.16;-0.37;7.26
-1.82;-0.19;7.26
-1.47;-0.02;7.18
-1.27;0.11;7.11
-0.94;0.31;7.02
-0.63;0.52;6.92
-0.46;0.62;6.79
-0.18;0.75;6.64
-1.91;0.85;6.5
0.17;0.94;6.39
0.38;1.03;6.21
0.53;1.11;6.05
0.67;1.15;5.97
0.74;1.23;5.82
0.82;1.31;5.68
0.8;1.34;5.58
0.82;1.37;5.47
0.79;1.38;5.37
0.73;1.35;5.28
0.71;1.34;5.25
0.6;1.35;5.19
0.48;1.34;5.18
0.34;1.3;5.15
0.19;1.26;5.16
0.08;1.19;5.19
-0.11;1.14;5.24
-0.3;1.06;5.33
-0.52;0.98;5.4
-0.65;0.93;5.5
-0.83;0.85;5.59
-1.03;0.82;5.74
-1.18;0.78;5.76
-1.28;0.88;5.77
-1.53;0.81;5.87
-1.77;0.87;5.99
-1.88;0.8;6.1
-1.97;0.73;6.18
-1.95;0.57;6.3
-1.89;0.46;6.44
-1.84;0.4;6.58
-1.81;0.41;6.69
-1.77;0.36;6.75
-1.73;0.36;6.82
-1.59;0.32;6.85
-1.52;0.3;6.89
-1.39;0.26;6.89
-1.34;0.26;6.92
-1.26;0.25;6.89
-1.21;0.27;6.87
-1.11;0.24;6.78
-1.06;0.27;6.73
-0.97;0.29;6.63
-0.92;0.37;6.55
-0.87;0.44;6.4
-0.82;0.52;6.32
-0.76;0.58;6.19
-0.69;0.62;6.01
-0.6;0.66;7.79
-0.53;0.65;5.67
-0.4;0.64;5.52
-0.34;0.55;5.33
-0.19;0.49;5.14
-0.09;0.43;4.94
-0.01;0.37;4.78
0.05;0.31;4.66
0.15;0.31;4.5
0.24;0.24;4.32
0.3;0.24;4.16
0.38;0.21;4.07
0.4;0.2;3.93
0.46;0.2;3.79
0.49;0.18;3.61
0.5;0.2;3.56
0.48;0.21;3.44
0.42;0.25;3.31
0.32;0.34;3.24
0.24;0.4;3.14
0.15;0.45;3.1
0.06;0.52;3.02
-0.05;0.53;2.97
-0.13;0.53;2.91
-0.25;0.41;2.86
-0.32;0.36;2.85
-0.42;0.27;2.82
-0.49;0.18;2.77
-0.57;0.15;2.78
-0.6;0.15;2.76
-0.62;0.14;2.74
-0.62;0.16;2.71
-0.59;0.2;2.66
-0.53;0.22;2.64
-0.5;0.25;2.57
-0.44;0.32;2.46
-0.38;0.41;2.38
-0.34;0.49;2.24
-0.3;0.55;2.11
-0.29;0.63;1.95
-0.25;0.76;1.71
-0.23;0.86;1.47
-0.23;0.95;1.2
-0.19;1;1.04
-0.18;1.14;0.78
-0.17;1.23;0.5
-0.14;1.34;0.24
-0.08;1.45;1.94
-0.1;1.49;-0.19
-0.08;1.57;-0.44
-0.03;1.62;-0.69
-0.02;1.68;-0.93
-0.02;1.7;-1.09
-0.03;1.73;-1.31
-0.01;1.71;-1.53
-0.02;1.71;-1.76
-0.01;1.73;-1.95
-0.01;1.72;-2.03
0.02;1.75;-2.22
0.05;1.71;-2.35
0.16;1.69;-2.49
0.26;1.63;-2.59
0.36;1.6;-2.65
0.5;1.56;-2.75
0.71;1.44;-2.77
0.95;1.37;-2.79
1.11;1.34;-2.79
1.37;1.23;-2.78
1.6;1.16;-2.76
1.82;1.06;-2.78
0.03;0.95;-2.82
2.06;0.85;-2.85
2.13;0.79;-2.89
2.18;0.69;-2.95
2.13;0.64;-3.02
2.03;0.57;-3.06
1.85;0.55;-3.11
1.73;0.5;-3.15
1.52;0.5;-3.19
1.26;0.53;-3.23
0.98;0.52;-3.23
0.79;0.53;-3.23
0.5;0.56;-3.24
0.18;0.56;-3.26
1.87;0.5;-3.29
-0.29;0.47;-3.31
-0.53;0.42;-3.35
-0.76;0.3;-3.44
-0.94;0.16;-3.56
-1.05;0.08;-3.63
-1.15;-0.05;-3.76
-1.21;-0.17;-1.97
-1.25;-0.27;-4.11
-1.28;-0.33;-4.23
-1.27;-0.38;-4.42
-1.26;-0.45;-4.62
-1.21;-0.5;-4.8
-1.15;-0.56;-5.01
-1.09;-0.61;-5.11
-1.04;-0.68;-5.31
-0.97;-0.76;-5.44
-0.92;-0.82;-5.56
-0.86;-0.84;-5.6
-0.84;-0.86;-5.7
-0.79;-0.88;-5.73
-0.79;-0.89;-5.73
-0.79;-0.92;-5.73
-0.8;-0.93;-5.73
-0.85;-0.96;-5.66
-0.85;-1.01;-5.6
-0.92;-1.04;-5.56
-0.97;-1.12;-5.47
-1.05;-1.21;-5.43
-1.09;-1.29;-5.34
-1.15;-1.36;-5.27
-1.21;-1.45;-5.21
-1.25;-1.55;-5.16
-1.31;-1.64;-5.09
-1.31;-1.73;-5
-1.37;-1.86;-4.92
-1.4;-0.01;-4.87
-1.45;-2.09;-4.79
-1.47;-2.15;-4.69
-1.5;-2.21;-4.6
-1.53;-2.3;-4.47
-1.56;-2.37;-4.37
-1.58;-2.46;-4.29
-1.6;-2.52;-4.17
-1.6;-2.62;-4.07
-1.65;-2.67;-3.98
-1.67;-2.75;-3.93
-1.69;-2.75;-3.84
-1.76;-2.73;-3.79
-1.79;-2.67;-3.72
-1.82;-2.54;-3.66
-1.85;-2.47;-3.63
-1.87;-2.32;-3.63
-1.92;-2.24;-3.62
-1.89;-2.11;-3.66
-1.88;-2.04;-3.66
-1.89;-1.9;-3.71
-1.86;-1.73;-3.79
-1.85;-1.62;-3.88
-1.86;-1.44;-2
-1.82;-1.32;-3.98
-1.83;-1.18;-4.05
-1.82;-0.98;-4.11
-1.8;-0.73;-4.18
-1.79;-0.6;-4.23
-1.71;-0.43;-4.28
-1.65;-0.25;-4.34
-1.59;-0.08;-4.34
-1.5;0.05;-4.37
-1.41;0.1;-4.42
-1.31;0.16;-4.41
-1.21;0.19;-4.43
-1.11;0.23;-4.4
-1;0.26;-4.41
-0.9;0.28;-4.38
-0.76;0.25;-4.38
-0.62;0.21;-4.36
-0.44;0.21;-4.35
-0.31;0.19;-4.32
-0.11;0.15;-4.33
0.09;0.12;-4.31
0.27;0.1;-4.32
0.4;0.07;-4.31
0.57;0.05;-4.29
0.75;0.02;-4.31
0.85;-0.05;-4.32
0.97;-0.08;-4.34
1.05;-0.11;-4.38
1.14;-0.14;-4.38
1.18;-0.18;-4.39
1.21;-0.18;-4.41
1.2;-0.16;-4.43
1.18;-0.15;-4.44
1.1;-0.14;-4.44
1.05;-0.13;-4.44
0.95;-0.11;-4.43
0.91;-0.11;-4.42
0.76;-0.11;-4.41
0.63;-0.13;-4.41
0.49;-0.15;-4.41
0.36;-0.11;-4.44
0.27;-0.1;-4.44
0.11;-0.03;-4.44
1.94;-0.03;-4.43
-0.11;-0.05;-4.4
-0.18;-0.06;-4.39
-0.23;-0.09;-4.31
-0.23;-0.1;-4.25
-0.24;-0.15;-4.13
-0.22;-0.15;-4.07
-0.19;-0.19;-3.9
-0.16;-0.21;-3.73
-0.12;-0.21;-3.5
-0.08;-0.25;-3.26
-0.03;-0.22;-3.1
0.02;-0.26;-2.82
0.11;-0.27;-2.5
0.2;-0.25;-2.15
0.29;-0.24;-1.92
0.38;-0.23;-1.53
0.48;-0.16;-1.15
0.57;-0.14;-0.77
0.68;-0.06;-0.36
0.77;-0.04;-0.11
0.85;0.05;0.26
0.92;0.15;0.59
0.99;0.24;0.9
1.07;0.33;1.21
1.14;0.44;1.43
1.17;0.5;1.68
1.23;0.6;1.91
1.25;0.66;2.07
1.28;0.76;2.27
1.29;0.8;2.34
1.29;0.85;2.44
1.25;0.88;2.54
1.21;0.93;2.58
1.14;0.98;2.6
1.1;0.98;2.61
0.98;1.02;2.66
0.91;1.03;2.69
0.78;1.06;2.82
0.63;1.06;2.92
0.49;1.02;3
0.4;1.02;3.17
0.21;0.97;3.31
0.09;0.98;3.5
1.95;0.98;3.63
-0.08;1.03;3.85
-0.14;1.05;4.1
-0.22;1.08;4.32
-0.28;1.05;4.6
-0.34;1.02;4.83
-0.34;1.02;5.06
-0.32;1.04;5.34
-0.27;1.02;5.56
-0.19;0.99;5.73
-0.16;0.87;6.18
-0.04;0.8;6.35
0.02;0.74;6.51
0.07;0.71;6.61
0.07;0.63;6.78
0.1;0.51;6.91
0.14;0.34;7.03
0.17;0.27;7.09
0.15;0.1;7.18
0.14;0.01;7.24
0.19;-0.09;7.33
0.26;-0.15;7.38
0.31;-0.24;7.45
0.42;-0.35;7.51
0.56;-0.41;7.56
0.61;-0.55;7.63
0.76;-0.69;7.65
0.91;-0.8;7.69
1;-0.91;7.71
1.13;-1.04;7.73
1.3;-1.15;7.72
1.4;-1.24;7.72
1.43;-1.38;7.73
1.49;-1.5;7.75
1.53;-1.62;7.72
1.53;-1.71;7.73
1.6;-1.79;7.71
1.57;-1.85;7.71
1.55;-1.88;7.69
1.51;-1.89;7.66
1.46;-1.92;7.66
1.31;-1.95;7.65
1.22;-1.97;7.64
1.11;-1.97;7.66
0.95;-1.99;7.65
0.83;-1.98;7.71
0.71;-1.98;7.73
0.57;-1.98;7.77
0.43;-1.98;7.88
0.33;-1.93;7.91
0.21;-1.92;7.97
0.11;-1.83;8.09
0.02;-1.8;8.12
-0.02;-1.72;8.24
-0.08;-1.79;8.31
-0.05;-1.6;8.38
-0.05;-1.57;8.46
-0.18;-1.48;8.55
-0.17;-1.49;8.59
-0.17;-1.44;8.69
-0.15;-1.45;8.73
-0.1;-1.38;8.81
-0.1;-1.34;8.93
-0.11;-1.21;9.04
-0.05;-1.13;9.09
-0.03;-1.05;9.19
-0.02;-0.95;9.27
0.01;-0.83;9.4
0.07;-0.79;9.47
0.06;-0.73;9.57
0.14;-0.66;9.69
0.17;-0.63;9.76
0.22;-0.55;9.86
0.29;-0.46;9.95
0.36;-0.37;10.02
0.41;-0.24;10.14
0.47;-0.15;10.24
0.6;-0.03;10.27
0.69;0.02;10.36
0.82;0.14;10.4
0.92;0.18;10.44
1;0.26;10.5
1.12;0.28;10.51
1.21;0.31;10.58
1.27;0.32;10.59
1.36;0.35;10.6
1.42;0.38;10.65
1.46;0.42;10.65
1.47;0.48;10.65
1.49;0.53;10.7
1.46;0.57;10.72
1.41;0.64;10.73
1.36;0.73;10.73
1.27;0.76;10.75
1.21;0.85;10.78
1.11;0.94;10.79
0.95;1.02;10.79
0.85;1.11;10.8
0.76;1.19;10.79
0.63;1.29;10.8
0.47;1.44;10.81
0.39;1.52;10.83
0.27;1.66;10.82
0.12;1.83;10.84
0.05;1.92;10.84
-0.05;2.05;10.88
-0.13;2.21;10.89
-0.16;2.29;10.88
-0.18;2.43;10.87
-0.21;2.51;10.89
-0.16;2.56;10.85
-0.11;2.56;10.85
-0.03;2.54;10.82
0.04;2.48;10.76
0.11;2.37;10.7
0.2;2.29;10.63
0.31;2.15;10.5
0.38;2.07;10.44
0.52;1.93;10.31
0.66;1.77;10.15
0.83;1.6;10.03
0.89;1.5;9.85
1;1.37;9.7
1.11;1.26;9.56
1.22;1.1;9.39
1.33;1.04;9.19
1.43;0.95;9.03
1.49;0.92;8.92
1.51;0.91;8.79
1.54;0.91;8.62
1.53;0.91;8.5
1.5;1.01;8.38
1.44;1.11;8.3
1.37;1.2;8.25
1.31;1.39;8.21
1.2;1.59;8.17
1.09;1.76;8.14
1.01;1.87;8.08
0.92;2.03;8.05
0.81;2.16;8.01
0.68;2.24;7.95
0.59;2.31;7.9
0.53;2.38;7.8
0.48;2.45;7.7
0.4;2.5;7.59
0.33;2.58;7.52
0.29;2.62;7.45
0.25;2.69;7.32
0.22;2.73;7.18
0.23;2.74;7.04
0.23;2.7;6.89
0.25;2.65;6.77
0.27;2.57;6.6
0.26;2.46;6.47
0.26;2.32;6.27
0.24;2.24;6.09
0.21;2.05;5.98
0.2;1.85;5.84
0.16;1.63;5.66
0.12;1.44;5.58
0.06;1.35;5.4
0.04;1.16;5.27
-0.02;1.05;5.18
-0.01;0.94;5.03
1.94;0.82;4.89
0.01;0.74;4.83
0.02;0.61;4.66
0.05;0.54;4.58
0.02;0.52;4.44
0.03;0.45;4.34
0.03;0.41;4.23
0.03;0.37;4.1
0.08;0.35;3.92
0.07;0.29;3.77
0.11;0.2;3.62
0.09;0.09;3.49
0.12;0.03;3.3
0.12;-0.04;3.15
0.14;-0.15;2.96
0.09;-0.28;2.82
0.12;-0.4;2.69
0.14;-0.44;2.54
0.15;-0.5;2.41
0.15;-0.62;2.27
0.16;-0.77;2.13
0.19;-0.88;2.03
0.17;-0.93;1.96
0.19;-0.99;1.88
0.15;-0.98;1.81
0.08;-1;1.73
-0.08;-0.98;1.64
-0.15;-0.95;1.5
-0.23;-0.88;1.42
-0.4;-0.74;1.26
-0.52;-0.66;1.13
-0.69;-0.53;0.95
-0.89;-0.44;0.79
-1.07;-0.39;0.63
-1.35;-0.34;0.53
-1.48;-0.35;0.4
-1.62;-0.31;0.32
-1.76;-0.29;0.23
-1.84;-0.24;0.24
-1.89;-0.21;0.25
-1.86;-0.1;0.36
-1.77;-0.08;0.46
-1.67;-0.06;0.62
-1.49;-0.09;0.84
-1.24;-0.14;1.06
-0.89;-0.27;1.22
-0.59;-0.1;1.4
-0.23;-0.15;1.62
0.2;0.02;1.71
0.63;0.15;1.82
0.84;0.21;1.82
1.2;0.22;1.84
1.44;0.27;1.84
1.66;0.33;1.83
1.83;0.47;1.77
1.92;0.68;1.73
1.92;0.92;1.67
1.92;1.17;1.64
1.83;1.4;1.55
1.74;1.61;1.52
1.7;1.69;1.44
1.55;1.84;1.34
1.39;1.94;1.25
1.27;2.04;1.18
1.22;2.09;1.18
1.18;2.11;1.16
1.16;2.04;1.16
1.17;1.93;1.16
1.23;1.75;1.15
1.32;1.52;1.15
1.41;1.33;1.11
1.56;1.19;1.08
1.79;1.08;1.1
1.92;0.95;1.11
2.17;0.81;1.11
2.44;0.7;1.16
2.59;0.53;1.21
2.77;0.34;1.24
2.91;0.2;1.27
2.95;0.17;1.36
3.04;0.1;1.39
3.05;0.05;1.43
3.05;0.09;1.43
2.98;0.13;1.47
2.9;0.22;1.49
2.86;0.29;1.5
2.74;0.37;1.53
2.6;0.47;1.62
2.38;0.57;1.63
2.24;0.61;1.7
1.98;0.66;1.72
1.67;0.68;1.74
1.33;0.72;1.76
1.11;0.76;1.79
0.69;0.83;1.85
0.32;0.92;1.89
0.09;1.01;2
-0.26;1.02;2.11
-0.6;1.03;2.17
-0.79;1.01;2.29
-1.06;0.97;2.41
-1.29;0.86;2.51
